DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\utils\numberformat.py first seen with mtime 1747644923.3458781
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\transports.py first seen with mtime 1740483565.6841817
DEBUG 2025-06-06 15:58:25,425 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\views\static.py first seen with mtime 1747644923.4301627
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\asgiref\__init__.py first seen with mtime 1747644913.8097856
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\urllib3\contrib\__init__.py first seen with mtime 1747829987.2027895
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\linalg\_umath_linalg.cp312-win_amd64.pyd first seen with mtime 1747920842.120366
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\viewsets.py first seen with mtime 1747644937.5482993
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework_simplejwt\views.py first seen with mtime 1747645387.1366558
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\postgres\fields\jsonb.py first seen with mtime 1747644919.739993
DEBUG 2025-06-06 15:58:25,426 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py first seen with mtime 1744180886.123786
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\_typing\_scalars.py first seen with mtime 1747920844.7875922
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\lib\_utils_impl.py first seen with mtime 1747920841.9939764
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\views\i18n.py first seen with mtime 1747644923.419798
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\soupsieve\css_types.py first seen with mtime 1747906829.0436835
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1747644922.628635
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\reduction.py first seen with mtime 1740483574.3636167
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\re\_casefix.py first seen with mtime 1740483574.7210593
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\subprocess.py first seen with mtime 1740483565.6780183
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\soupsieve\__meta__.py first seen with mtime 1747906829.032051
DEBUG 2025-06-06 15:58:25,427 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1747644923.2554653
